|time|Rank|Product Names|Stars|Reviews|Authors/Company|Edition/Console|Price_std_or_min|Max_prices
204|2020-07-31 12:10|5.0|BR - GAME OF THRONES S.8 [Blu-ray]|4.8|74.0|Emilia Clarke|Blu-ray|349.0|
205|2020-07-31 12:10|6.0|Evangelion. 3 Blu-ray Pack (1.11 + 2.22 + 3.33) [Blu-ray]|4.7|612.0|Personajes Animados|Blu-ray|246.0|
206|2020-07-31 12:10|7.0|La Sirenita. Edición Diamante|4.8|121.0|Personajes Animados|DVD|79.0|
207|2020-07-31 12:10|8.0|Schindler's List [Blu-ray]|4.7|334.0||Blu-ray|498.12|
208|2020-07-31 12:10|9.0|Blancanieves|4.7|34.0|Personajes Animados|DVD|79.0|
209|2020-07-31 12:10|10.0|Aladdin. Edición Especial|4.7|3683.0|Personajes Animados|DVD|79.0|
210|2020-07-31 12:10|11.0|Paquete Marvel Fase 3 Parte 1 - BR [Blu-ray]|4.9|105.0|Robert Downey Jr.|Blu-ray|529.0|
211|2020-07-31 12:10|12.0|Hercules|4.8|689.0|Personajes Animados|DVD|79.0|
212|2020-07-31 12:10|13.0|Paquete 50 Clásicos Disney. Edición de Colección|4.3|67.0|Personajes Animados|DVD|2989.0|
213|2020-07-31 12:10|14.0|Peter Pan. Edición Diamante|4.7|1649.0|Personajes Animados|DVD|79.0|
214|2020-07-31 12:10|15.0|Parásitos [Blu-ray]|4.6|82.0|Kang-ho Song|Blu-ray|169.0|
215|2020-07-31 12:10|16.0|La Espada en la Piedra|4.8|1773.0|Personajes Animados|DVD|79.0|
216|2020-07-31 12:10|17.0|The War of the Worlds (Criterion Collection) [Blu-ray]|||Gene Barry|Blu-ray|531.42|
217|2020-07-31 12:10|18.0|Pocahontas|4.6|787.0|Personajes Animados|DVD|79.0|
218|2020-07-31 12:10|19.0|Star Wars El Ascenso de Skywalker - DVD|3.2|9.0|Adam Driver|DVD|240.0|
219|2020-07-31 12:10|20.0|BR - GAME OF THRONES ALL SEASONS S.1- S.8 [Blu-ray]|4.8|54.0|Emilia Clarke|Blu-ray|2099.0|
220|2020-07-31 12:10|21.0|Joker (Guasón) - BR [Blu-ray]|4.8|239.0|Joaquin Phoenix|Blu-ray|189.0|
221|2020-07-31 12:10|22.0|La Bella y la Bestia (la portada puede variar)|4.8|3844.0|Personajes Animados|DVD|79.0|
222|2020-07-31 12:10|23.0|Lilo y Stitch, Portada puede variar|4.9|18.0|Personajes Animados|DVD|79.0|
223|2020-07-31 12:10|24.0|Paquete Studio Ghibli. Volumen 5 (El Viaje de Chihiro / El Recuerdo de Marnie / La Princesa Mononoke)  [Blu-ray]|4.8|168.0|Personajes Animados|Blu-ray|189.0|
224|2020-07-31 12:10|25.0|Universo Marvel. Fase 2 (Paquete Especial) [Blu-ray]|4.8|142.0|Robert Downey Jr.|Blu-ray|529.0|
225|2020-07-31 12:10|26.0|Dragon Ball Super: Broly [Blu-ray]|4.8|1671.0||Blu-ray|300.0|
226|2020-07-31 12:10|27.0|PAQUETE STANLEY KUBRICK [Blu-ray]|5.0|1.0|LOLITA (1962)|Blu-ray|745.0|
227|2020-07-31 12:10|28.0|Trilogía Star Wars Cap. 7 al 9 - (Portada puede variar) [Blu-ray]|5.0|1.0|varios|Blu-ray|543.0|
228|2020-07-31 12:10|29.0|Tarzan|4.8|1407.0|Personajes Animados|DVD|299.0|
229|2020-07-31 12:10|30.0|UP - BR [Blu-ray]|5.0|7.0|Animada|Blu-ray||
230|2020-07-31 12:10|31.0|2001: A SPACE ODYSSEY (4K UHDBD) [Blu-ray]|4.7|1208.0||Blu-ray|415.99|
231|2020-07-31 12:10|32.0|Marriage Story (Criterion Collection) [Blu-ray]|||Laura Dern|Blu-ray|561.83|
232|2020-07-31 12:10|33.0|Universo Marvel. Fase 1 (Paquete Especial) [Blu-ray]|4.7|155.0|Robert Downey Jr.|Blu-ray|529.0|
233|2020-07-31 12:10|34.0|Coleccion Akira Kurosawa. Volumen 1|4.9|20.0|Toshiro Mifune|DVD|109.0|
234|2020-07-31 12:10|35.0|La Dama y el Vagabundo. Edición Diamante|4.7|118.0|Personajes Animados|DVD|79.0|
235|2020-07-31 12:10|36.0|Teenage Mutant Ninja Turtles - Triple Feature (The Original Movie, The Secret of the Ooze, Turtles in Time)  [Blu-ray] [Importado]|4.3|724.0||Blu-ray|339.4|
236|2020-07-31 12:10|37.0|Bad Boys - 3 Pack Blu Ray [Blu-ray]|4.8|9.0|Will Smith|Blu-ray|375.0|
237|2020-07-31 12:10|38.0|Avengers Endgame (Blu-ray + DVD)|4.8|4166.0|Robert Downey Jr|Blu-ray|229.0|
238|2020-07-31 12:10|39.0|Han Solo: Una Historia de Star Wars [Blu-ray]|4.8|181.0|Alden Ehrenreich|Blu-ray|189.0|
239|2020-07-31 12:10|40.0|Ready or Not [Blu-ray]|4.6|261.0|Samara Weaving|Blu-ray|277.25|
240|2020-07-31 12:10|41.0|La Cenicienta. Edición Diamante|4.8|146.0|Personajes Animados|DVD|79.0|
241|2020-07-31 12:10|42.0|Caso de Richard Jewell  - Blu Ray [Blu-ray]|4.7|58.0|Paul Walter Hauser|Blu-ray|285.0|
242|2020-07-31 12:10|43.0|CARS 3 - BR [Blu-ray]|5.0|6.0|Animada|Blu-ray|99.0|
243|2020-07-31 12:10|44.0|Candyman Collector's Edition Blu-ray|4.6|90.0|Vanessa A. Williams|Blu-ray|277.25|
244|2020-07-31 12:10|45.0|Capitán América: Civil War [Blu-ray]|4.9|2448.0|Chris Evans|Blu-ray|99.0|
245|2020-07-31 12:10|46.0|Pinocho|4.8|129.0|Personajes Animados|DVD|79.0|
246|2020-07-31 12:10|47.0|Capitana Marvel (BR) [Blu-ray]|4.8|373.0|Brie Larson|Blu-ray|189.0|
247|2020-07-31 12:10|48.0|Los Aristogatos (la cubierta puede variar)|4.9|28.0|Personajes Animados|DVD|79.0|
248|2020-07-31 12:10|49.0|Cómo Entrenar a tu Dragón Trilogía [Blu-ray]|4.4|54.0|Jay Baruchel|Blu-ray|299.0|
249|2020-07-31 12:10|50.0|Trolls / Trolls World Tour 2-Movie Collection [Blu-ray]|5.0|1.0||Blu-ray|618.65|
250|2020-07-31 13:10||||||||
251|2020-07-31 13:10||||||||
252|2020-07-31 13:10||||||||
253|2020-07-31 13:10||||||||
254|2020-07-31 13:10||||||||
255|2020-07-31 13:10||||||||
256|2020-07-31 13:10||||||||
257|2020-07-31 13:10||||||||
258|2020-07-31 13:10||||||||
259|2020-07-31 13:10||||||||
260|2020-07-31 13:10||||||||
261|2020-07-31 13:10||||||||
262|2020-07-31 13:10||||||||
263|2020-07-31 13:10||||||||
264|2020-07-31 13:10||||||||
265|2020-07-31 13:10||||||||
266|2020-07-31 13:10||||||||
267|2020-07-31 13:10||||||||
268|2020-07-31 13:10||||||||
269|2020-07-31 13:10||||||||
270|2020-07-31 13:10||||||||
271|2020-07-31 13:10||||||||
272|2020-07-31 13:10||||||||
273|2020-07-31 13:10||||||||
274|2020-07-31 13:10||||||||
275|2020-07-31 13:10||||||||
276|2020-07-31 13:10||||||||
277|2020-07-31 13:10||||||||
278|2020-07-31 13:10||||||||
279|2020-07-31 13:10||||||||
280|2020-07-31 13:10||||||||
281|2020-07-31 13:10||||||||
282|2020-07-31 13:10||||||||
283|2020-07-31 13:10||||||||
284|2020-07-31 13:10||||||||
285|2020-07-31 13:10||||||||
286|2020-07-31 13:10||||||||
287|2020-07-31 13:10||||||||
288|2020-07-31 13:10||||||||
289|2020-07-31 13:10||||||||
290|2020-07-31 13:10||||||||
291|2020-07-31 13:10||||||||
292|2020-07-31 13:10||||||||
293|2020-07-31 13:10||||||||
294|2020-07-31 13:10||||||||
295|2020-07-31 13:10||||||||
296|2020-07-31 13:10||||||||
297|2020-07-31 13:10||||||||
298|2020-07-31 13:10||||||||
299|2020-07-31 13:10||||||||
300|2020-07-31 13:31||||||||
301|2020-07-31 13:31||||||||
302|2020-07-31 13:31||||||||
303|2020-07-31 13:31||||||||
304|2020-07-31 13:31||||||||
305|2020-07-31 13:31||||||||
306|2020-07-31 13:31||||||||
307|2020-07-31 13:31||||||||
308|2020-07-31 13:31||||||||
309|2020-07-31 13:31||||||||
310|2020-07-31 13:31||||||||
311|2020-07-31 13:31||||||||
312|2020-07-31 13:31||||||||
313|2020-07-31 13:31||||||||
314|2020-07-31 13:31||||||||
315|2020-07-31 13:31||||||||
316|2020-07-31 13:31||||||||
317|2020-07-31 13:31||||||||
318|2020-07-31 13:31||||||||
319|2020-07-31 13:31||||||||
320|2020-07-31 13:31||||||||
321|2020-07-31 13:31||||||||
322|2020-07-31 13:31||||||||
323|2020-07-31 13:31||||||||
324|2020-07-31 13:31||||||||
325|2020-07-31 13:31||||||||
326|2020-07-31 13:31||||||||
327|2020-07-31 13:31||||||||
328|2020-07-31 13:31||||||||
329|2020-07-31 13:31||||||||
330|2020-07-31 13:31||||||||
331|2020-07-31 13:31||||||||
332|2020-07-31 13:31||||||||
333|2020-07-31 13:31||||||||
334|2020-07-31 13:31||||||||
335|2020-07-31 13:31||||||||
336|2020-07-31 13:31||||||||
337|2020-07-31 13:31||||||||
338|2020-07-31 13:31||||||||
339|2020-07-31 13:31||||||||
340|2020-07-31 13:31||||||||
341|2020-07-31 13:31||||||||
342|2020-07-31 13:31||||||||
343|2020-07-31 13:31||||||||
344|2020-07-31 13:31||||||||
345|2020-07-31 13:31||||||||
346|2020-07-31 13:31||||||||
347|2020-07-31 13:31||||||||
348|2020-07-31 13:31||||||||
349|2020-07-31 13:31||||||||
350|2020-07-31 13:51|1.0|Paquete Harry Potter Edición Limitada (1-8) [Blu-ray]|4.7|198.0|Daniel Radcliffe|Blu-ray||
351|2020-07-31 13:51|2.0|Star Wars El Ascenso de Skywalker - Steelbook [Blu-ray]|3.2|9.0|Adam Driver|Blu-ray|420.0|
352|2020-07-31 13:51|3.0|BR - GAME OF THRONES S.8 [Blu-ray]|4.8|74.0|Emilia Clarke|Blu-ray|349.0|
353|2020-07-31 13:51|4.0|Star Wars El Ascenso de Skywalker - Blu Ray [Blu-ray]|3.2|9.0|Adam Driver|Blu-ray|285.0|
354|2020-07-31 13:51|5.0|Star Wars El Ascenso de Skywalker - Blu Ray + DVD [Blu-ray]|3.2|9.0|Adam Driver|Blu-ray|345.0|
355|2020-07-31 13:51|6.0|Evangelion. 3 Blu-ray Pack (1.11 + 2.22 + 3.33) [Blu-ray]|4.7|612.0|Personajes Animados|Blu-ray|246.0|
356|2020-07-31 13:51|7.0|Aladdin. Edición Especial|4.7|3683.0|Personajes Animados|DVD|79.0|
357|2020-07-31 13:51|8.0|Hercules|4.8|689.0|Personajes Animados|DVD|79.0|
358|2020-07-31 13:51|9.0|Trilogía Star Wars Cap. 7 al 9 - (Portada puede variar) [Blu-ray]|5.0|1.0|varios|Blu-ray|543.0|
359|2020-07-31 13:51|10.0|Schindler's List [Blu-ray]|4.7|334.0||Blu-ray|498.12|
360|2020-07-31 13:51|11.0|La Sirenita. Edición Diamante|4.8|121.0|Personajes Animados|DVD|79.0|
361|2020-07-31 13:51|12.0|Blancanieves|4.7|34.0|Personajes Animados|DVD|79.0|
362|2020-07-31 13:51|13.0|Paquete Marvel Fase 3 Parte 1 - BR [Blu-ray]|4.9|105.0|Robert Downey Jr.|Blu-ray|529.0|
363|2020-07-31 13:51|14.0|Pocahontas|4.6|787.0|Personajes Animados|DVD|79.0|
364|2020-07-31 13:51|15.0|Joker (Guasón) - BR [Blu-ray]|4.8|239.0|Joaquin Phoenix|Blu-ray|189.0|
365|2020-07-31 13:51|16.0|Universo Marvel. Fase 1 (Paquete Especial) [Blu-ray]|4.7|155.0|Robert Downey Jr.|Blu-ray|529.0|
366|2020-07-31 13:51|17.0|Paquete 50 Clásicos Disney. Edición de Colección|4.3|67.0|Personajes Animados|DVD|2989.0|
367|2020-07-31 13:51|18.0|Peter Pan. Edición Diamante|4.7|1649.0|Personajes Animados|DVD|79.0|
368|2020-07-31 13:51|19.0|Parásitos [Blu-ray]|4.6|82.0|Kang-ho Song|Blu-ray|169.0|
369|2020-07-31 13:51|20.0|La Espada en la Piedra|4.8|1773.0|Personajes Animados|DVD|79.0|
370|2020-07-31 13:51|21.0|The Lighthouse [Blu-ray]|4.4|265.0|Willem Dafoe|Blu-ray|277.47|
371|2020-07-31 13:51|22.0|The War of the Worlds (Criterion Collection) [Blu-ray]|||Gene Barry|Blu-ray|531.42|
372|2020-07-31 13:51|23.0|CARS 3 - BR [Blu-ray]|5.0|6.0|Animada|Blu-ray|99.0|
373|2020-07-31 13:51|24.0|El Planeta Salvaje [Blu-ray]|4.8|36.0|Barry Bostwick|Blu-ray|79.0|
374|2020-07-31 13:51|25.0|BR - GAME OF THRONES ALL SEASONS S.1- S.8 [Blu-ray]|4.8|54.0|Emilia Clarke|Blu-ray|2099.0|
375|2020-07-31 13:51|26.0|Star Wars El Ascenso de Skywalker - DVD|3.2|9.0|Adam Driver|DVD||
376|2020-07-31 13:51|27.0|The Evil Dead / Evil Dead II [Blu-ray]|4.8|211.0|Bruce Campbell|Blu-ray|225.09|
377|2020-07-31 13:51|28.0|La Bella y la Bestia (la portada puede variar)|4.8|3844.0|Personajes Animados|DVD|79.0|
378|2020-07-31 13:51|29.0|Universo Marvel. Fase 2 (Paquete Especial) [Blu-ray]|4.8|142.0|Robert Downey Jr.|Blu-ray|529.0|
379|2020-07-31 13:51|30.0|Lilo y Stitch, Portada puede variar|4.9|18.0|Personajes Animados|DVD|79.0|
380|2020-07-31 13:51|31.0|Paquete Studio Ghibli. Volumen 5 (El Viaje de Chihiro / El Recuerdo de Marnie / La Princesa Mononoke)  [Blu-ray]|4.8|168.0|Personajes Animados|Blu-ray|189.0|
381|2020-07-31 13:51|32.0|Luis Miguel: El Concierto|4.1|37.0|Luis Miguel|DVD|133.1|
382|2020-07-31 13:51|33.0|Tiempos Violentos|4.7|2358.0|John Travolta|DVD|59.0|
383|2020-07-31 13:51|34.0|PAQUETE STANLEY KUBRICK [Blu-ray]|5.0|1.0|LOLITA (1962)|Blu-ray|745.0|
384|2020-07-31 13:51|35.0|Tarzan|4.8|1407.0|Personajes Animados|DVD|299.0|
385|2020-07-31 13:51|36.0|Dragon Ball Super: Broly [Blu-ray]|4.8|1671.0||Blu-ray|300.0|
386|2020-07-31 13:51|37.0|UP - BR [Blu-ray]|5.0|7.0|Animada|Blu-ray||
387|2020-07-31 13:51|38.0|La Dama y el Vagabundo. Edición Diamante|4.7|118.0|Personajes Animados|DVD|79.0|
388|2020-07-31 13:51|39.0|Coleccion Akira Kurosawa. Volumen 1|4.9|20.0|Toshiro Mifune|DVD|109.0|
389|2020-07-31 13:51|40.0|Marriage Story (Criterion Collection) [Blu-ray]|||Laura Dern|Blu-ray|561.83|
390|2020-07-31 13:51|41.0|Bad Boys - 3 Pack Blu Ray [Blu-ray]|4.8|9.0|Will Smith|Blu-ray|375.0|
391|2020-07-31 13:51|42.0|Dolittle [Blu-ray]|4.5|175.0|Robert Downey Jr.|Blu-ray|480.8|
392|2020-07-31 13:51|43.0|Color Out of Space [Blu-ray]|4.1|76.0|Nicolas Cage|Blu-ray|289.24|
393|2020-07-31 13:51|44.0|Avengers Endgame (Blu-ray + DVD)|4.8|4166.0|Robert Downey Jr|Blu-ray|229.0|
394|2020-07-31 13:51|45.0|Teenage Mutant Ninja Turtles - Triple Feature (The Original Movie, The Secret of the Ooze, Turtles in Time)  [Blu-ray] [Importado]|4.3|724.0||Blu-ray|339.4|
395|2020-07-31 13:51|46.0|Ready or Not [Blu-ray]|4.6|261.0|Samara Weaving|Blu-ray|277.25|
396|2020-07-31 13:51|47.0|2001: A SPACE ODYSSEY (4K UHDBD) [Blu-ray]|4.7|1208.0||Blu-ray|415.99|
397|2020-07-31 13:51|48.0|Han Solo: Una Historia de Star Wars [Blu-ray]|4.8|181.0|Alden Ehrenreich|Blu-ray|189.0|
398|2020-07-31 13:51|49.0|La Cenicienta. Edición Diamante|4.8|146.0|Personajes Animados|DVD||
399|2020-07-31 13:51|50.0|Interstellar [Blu-ray]|4.8|4069.0||Blu-ray|339.76|
400|2020-07-31 14:12|1.0|Paquete Harry Potter Edición Limitada (1-8) [Blu-ray]|4.7|198.0|Daniel Radcliffe|Blu-ray||
401|2020-07-31 14:12|2.0|Star Wars El Ascenso de Skywalker - Steelbook [Blu-ray]|3.2|9.0|Adam Driver|Blu-ray|420.0|
402|2020-07-31 14:12|3.0|BR - GAME OF THRONES S.8 [Blu-ray]|4.8|74.0|Emilia Clarke|Blu-ray|349.0|
403|2020-07-31 14:12|4.0|Star Wars El Ascenso de Skywalker - Blu Ray [Blu-ray]|3.2|9.0|Adam Driver|Blu-ray|285.0|
404|2020-07-31 14:12|5.0|Star Wars El Ascenso de Skywalker - Blu Ray + DVD [Blu-ray]|3.2|9.0|Adam Driver|Blu-ray|345.0|
405|2020-07-31 14:12|6.0|Evangelion. 3 Blu-ray Pack (1.11 + 2.22 + 3.33) [Blu-ray]|4.7|612.0|Personajes Animados|Blu-ray|246.0|
406|2020-07-31 14:12|7.0|Aladdin. Edición Especial|4.7|3683.0|Personajes Animados|DVD|79.0|
407|2020-07-31 14:12|8.0|Hercules|4.8|689.0|Personajes Animados|DVD|79.0|
408|2020-07-31 14:12|9.0|Trilogía Star Wars Cap. 7 al 9 - (Portada puede variar) [Blu-ray]|5.0|1.0|varios|Blu-ray|543.0|
409|2020-07-31 14:12|10.0|Schindler's List [Blu-ray]|4.7|334.0||Blu-ray|498.12|
410|2020-07-31 14:12|11.0|La Sirenita. Edición Diamante|4.8|121.0|Personajes Animados|DVD|79.0|
411|2020-07-31 14:12|12.0|Blancanieves|4.7|34.0|Personajes Animados|DVD|79.0|
412|2020-07-31 14:12|13.0|Paquete Marvel Fase 3 Parte 1 - BR [Blu-ray]|4.9|105.0|Robert Downey Jr.|Blu-ray|529.0|
413|2020-07-31 14:12|14.0|Pocahontas|4.6|787.0|Personajes Animados|DVD|79.0|
414|2020-07-31 14:12|15.0|Joker (Guasón) - BR [Blu-ray]|4.8|239.0|Joaquin Phoenix|Blu-ray|189.0|
415|2020-07-31 14:12|16.0|Universo Marvel. Fase 1 (Paquete Especial) [Blu-ray]|4.7|155.0|Robert Downey Jr.|Blu-ray|529.0|
416|2020-07-31 14:12|17.0|Paquete 50 Clásicos Disney. Edición de Colección|4.3|67.0|Personajes Animados|DVD|2989.0|
417|2020-07-31 14:12|18.0|Peter Pan. Edición Diamante|4.7|1649.0|Personajes Animados|DVD|79.0|
418|2020-07-31 14:12|19.0|Parásitos [Blu-ray]|4.6|82.0|Kang-ho Song|Blu-ray|169.0|
419|2020-07-31 14:12|20.0|La Espada en la Piedra|4.8|1773.0|Personajes Animados|DVD|79.0|
420|2020-07-31 14:12|21.0|The Lighthouse [Blu-ray]|4.4|265.0|Willem Dafoe|Blu-ray|277.47|
421|2020-07-31 14:12|22.0|The War of the Worlds (Criterion Collection) [Blu-ray]|||Gene Barry|Blu-ray|531.42|
422|2020-07-31 14:12|23.0|CARS 3 - BR [Blu-ray]|5.0|6.0|Animada|Blu-ray|99.0|
423|2020-07-31 14:12|24.0|El Planeta Salvaje [Blu-ray]|4.8|36.0|Barry Bostwick|Blu-ray|79.0|
424|2020-07-31 14:12|25.0|BR - GAME OF THRONES ALL SEASONS S.1- S.8 [Blu-ray]|4.8|54.0|Emilia Clarke|Blu-ray|2099.0|
425|2020-07-31 14:12|26.0|Star Wars El Ascenso de Skywalker - DVD|3.2|9.0|Adam Driver|DVD||
426|2020-07-31 14:12|27.0|The Evil Dead / Evil Dead II [Blu-ray]|4.8|211.0|Bruce Campbell|Blu-ray|225.09|
427|2020-07-31 14:12|28.0|La Bella y la Bestia (la portada puede variar)|4.8|3844.0|Personajes Animados|DVD|79.0|
428|2020-07-31 14:12|29.0|Universo Marvel. Fase 2 (Paquete Especial) [Blu-ray]|4.8|142.0|Robert Downey Jr.|Blu-ray|529.0|
429|2020-07-31 14:12|30.0|Lilo y Stitch, Portada puede variar|4.9|18.0|Personajes Animados|DVD|79.0|
430|2020-07-31 14:12|31.0|Paquete Studio Ghibli. Volumen 5 (El Viaje de Chihiro / El Recuerdo de Marnie / La Princesa Mononoke)  [Blu-ray]|4.8|168.0|Personajes Animados|Blu-ray|189.0|
431|2020-07-31 14:12|32.0|Luis Miguel: El Concierto|4.1|37.0|Luis Miguel|DVD|133.1|
432|2020-07-31 14:12|33.0|Tiempos Violentos|4.7|2358.0|John Travolta|DVD|59.0|
433|2020-07-31 14:12|34.0|PAQUETE STANLEY KUBRICK [Blu-ray]|5.0|1.0|LOLITA (1962)|Blu-ray|745.0|
434|2020-07-31 14:12|35.0|Tarzan|4.8|1407.0|Personajes Animados|DVD|299.0|
435|2020-07-31 14:12|36.0|Dragon Ball Super: Broly [Blu-ray]|4.8|1671.0||Blu-ray|300.0|
436|2020-07-31 14:12|37.0|UP - BR [Blu-ray]|5.0|7.0|Animada|Blu-ray||
437|2020-07-31 14:12|38.0|La Dama y el Vagabundo. Edición Diamante|4.7|118.0|Personajes Animados|DVD|79.0|
438|2020-07-31 14:12|39.0|Coleccion Akira Kurosawa. Volumen 1|4.9|20.0|Toshiro Mifune|DVD|109.0|
439|2020-07-31 14:12|40.0|Marriage Story (Criterion Collection) [Blu-ray]|||Laura Dern|Blu-ray|561.83|
440|2020-07-31 14:12|41.0|Bad Boys - 3 Pack Blu Ray [Blu-ray]|4.8|9.0|Will Smith|Blu-ray|375.0|
441|2020-07-31 14:12|42.0|Dolittle [Blu-ray]|4.5|175.0|Robert Downey Jr.|Blu-ray|480.8|
442|2020-07-31 14:12|43.0|Color Out of Space [Blu-ray]|4.1|76.0|Nicolas Cage|Blu-ray|289.24|
443|2020-07-31 14:12|44.0|Avengers Endgame (Blu-ray + DVD)|4.8|4166.0|Robert Downey Jr|Blu-ray|229.0|
444|2020-07-31 14:12|45.0|Teenage Mutant Ninja Turtles - Triple Feature (The Original Movie, The Secret of the Ooze, Turtles in Time)  [Blu-ray] [Importado]|4.3|724.0||Blu-ray|339.4|
445|2020-07-31 14:12|46.0|Ready or Not [Blu-ray]|4.6|261.0|Samara Weaving|Blu-ray|277.25|
446|2020-07-31 14:12|47.0|2001: A SPACE ODYSSEY (4K UHDBD) [Blu-ray]|4.7|1208.0||Blu-ray|415.99|
447|2020-07-31 14:12|48.0|Han Solo: Una Historia de Star Wars [Blu-ray]|4.8|181.0|Alden Ehrenreich|Blu-ray|189.0|
448|2020-07-31 14:12|49.0|La Cenicienta. Edición Diamante|4.8|146.0|Personajes Animados|DVD||
449|2020-07-31 14:12|50.0|Interstellar [Blu-ray]|4.8|4069.0||Blu-ray|339.76|
450|2020-07-31 14:33||||||||
451|2020-07-31 14:33||||||||
452|2020-07-31 14:33||||||||
453|2020-07-31 14:33||||||||
454|2020-07-31 14:33||||||||
455|2020-07-31 14:33||||||||
456|2020-07-31 14:33||||||||
457|2020-07-31 14:33||||||||
458|2020-07-31 14:33||||||||
459|2020-07-31 14:33||||||||
460|2020-07-31 14:33||||||||
461|2020-07-31 14:33||||||||
462|2020-07-31 14:33||||||||
463|2020-07-31 14:33||||||||
464|2020-07-31 14:33||||||||
465|2020-07-31 14:33||||||||
466|2020-07-31 14:33||||||||
467|2020-07-31 14:33||||||||
468|2020-07-31 14:33||||||||
469|2020-07-31 14:33||||||||
470|2020-07-31 14:33||||||||
471|2020-07-31 14:33||||||||
472|2020-07-31 14:33||||||||
473|2020-07-31 14:33||||||||
474|2020-07-31 14:33||||||||
475|2020-07-31 14:33||||||||
476|2020-07-31 14:33||||||||
477|2020-07-31 14:33||||||||
478|2020-07-31 14:33||||||||
479|2020-07-31 14:33||||||||
480|2020-07-31 14:33||||||||
481|2020-07-31 14:33||||||||
482|2020-07-31 14:33||||||||
483|2020-07-31 14:33||||||||
484|2020-07-31 14:33||||||||
485|2020-07-31 14:33||||||||
486|2020-07-31 14:33||||||||
487|2020-07-31 14:33||||||||
488|2020-07-31 14:33||||||||
489|2020-07-31 14:33||||||||
490|2020-07-31 14:33||||||||
491|2020-07-31 14:33||||||||
492|2020-07-31 14:33||||||||
493|2020-07-31 14:33||||||||
494|2020-07-31 14:33||||||||
495|2020-07-31 14:33||||||||
496|2020-07-31 14:33||||||||
497|2020-07-31 14:33||||||||
498|2020-07-31 14:33||||||||
499|2020-07-31 14:33||||||||
500|2020-07-31 14:54|1.0|Paquete Harry Potter Edición Limitada (1-8) [Blu-ray]|4.7|198.0|Daniel Radcliffe|Blu-ray||
501|2020-07-31 14:54|2.0|Star Wars El Ascenso de Skywalker - Steelbook [Blu-ray]|3.2|9.0|Adam Driver|Blu-ray|420.0|
502|2020-07-31 14:54|3.0|BR - GAME OF THRONES S.8 [Blu-ray]|4.8|74.0|Emilia Clarke|Blu-ray|349.0|
503|2020-07-31 14:54|4.0|Star Wars El Ascenso de Skywalker - Blu Ray [Blu-ray]|3.2|9.0|Adam Driver|Blu-ray|285.0|
504|2020-07-31 14:54|5.0|Star Wars El Ascenso de Skywalker - Blu Ray + DVD [Blu-ray]|3.2|9.0|Adam Driver|Blu-ray|345.0|
505|2020-07-31 14:54|6.0|Evangelion. 3 Blu-ray Pack (1.11 + 2.22 + 3.33) [Blu-ray]|4.7|612.0|Personajes Animados|Blu-ray|246.0|
506|2020-07-31 14:54|7.0|Aladdin. Edición Especial|4.7|3683.0|Personajes Animados|DVD|79.0|
507|2020-07-31 14:54|8.0|Hercules|4.8|690.0|Personajes Animados|DVD|79.0|
508|2020-07-31 14:54|9.0|Trilogía Star Wars Cap. 7 al 9 - (Portada puede variar) [Blu-ray]|5.0|1.0|varios|Blu-ray|543.0|
509|2020-07-31 14:54|10.0|Schindler's List [Blu-ray]|4.7|334.0||Blu-ray|498.12|
510|2020-07-31 14:54|11.0|La Sirenita. Edición Diamante|4.8|121.0|Personajes Animados|DVD|79.0|
511|2020-07-31 14:54|12.0|Blancanieves|4.7|34.0|Personajes Animados|DVD|79.0|
512|2020-07-31 14:54|13.0|Paquete Marvel Fase 3 Parte 1 - BR [Blu-ray]|4.9|105.0|Robert Downey Jr.|Blu-ray|529.0|
513|2020-07-31 14:54|14.0|Pocahontas|4.6|787.0|Personajes Animados|DVD|79.0|
514|2020-07-31 14:54|15.0|Joker (Guasón) - BR [Blu-ray]|4.8|239.0|Joaquin Phoenix|Blu-ray|189.0|
515|2020-07-31 14:54|16.0|Universo Marvel. Fase 1 (Paquete Especial) [Blu-ray]|4.7|155.0|Robert Downey Jr.|Blu-ray|529.0|
516|2020-07-31 14:54|17.0|Paquete 50 Clásicos Disney. Edición de Colección|4.3|67.0|Personajes Animados|DVD|2989.0|
517|2020-07-31 14:54|18.0|Peter Pan. Edición Diamante|4.7|1649.0|Personajes Animados|DVD|79.0|
518|2020-07-31 14:54|19.0|Parásitos [Blu-ray]|4.6|82.0|Kang-ho Song|Blu-ray|169.0|
519|2020-07-31 14:54|20.0|La Espada en la Piedra|4.8|1773.0|Personajes Animados|DVD|79.0|
520|2020-07-31 14:54|21.0|The Lighthouse [Blu-ray]|4.4|265.0|Willem Dafoe|Blu-ray|277.47|
521|2020-07-31 14:54|22.0|The War of the Worlds (Criterion Collection) [Blu-ray]|||Gene Barry|Blu-ray|531.42|
522|2020-07-31 14:54|23.0|CARS 3 - BR [Blu-ray]|5.0|6.0|Animada|Blu-ray|99.0|
523|2020-07-31 14:54|24.0|El Planeta Salvaje [Blu-ray]|4.8|36.0|Barry Bostwick|Blu-ray|79.0|
524|2020-07-31 14:54|25.0|BR - GAME OF THRONES ALL SEASONS S.1- S.8 [Blu-ray]|4.8|54.0|Emilia Clarke|Blu-ray|2099.0|
525|2020-07-31 14:54|26.0|Star Wars El Ascenso de Skywalker - DVD|3.2|9.0|Adam Driver|DVD||
